model,prompt_id,ring,animal,vehicle,sample,has_svg,rendered,attempts,feat_animal,feat_vehicle,feat_facing,feat_elements,animal_rating__openai__gpt-5.6-luna,vehicle_rating__openai__gpt-5.6-luna,action_rating__openai__gpt-5.6-luna,animal_rating,vehicle_rating,action_rating,overall
qwen/qwen3.7-max,antelope-boat,1,antelope,boat,0,True,True,1,antelope,sailboat,right,"['sun', 'cloud', 'water', 'flag', 'sail']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,antelope-boat,1,antelope,boat,1,True,True,1,antelope,sailboat,left,"['sun', 'cloud', 'bird', 'sea']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,antelope-boat,1,antelope,boat,2,True,True,1,antelope,sailboat,left,"['sun', 'cloud', 'sea', 'flag']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,antelope-plane,1,antelope,plane,0,True,True,1,deer,airplane,right,"['cloud', 'sky']",5,4,4,5.0,4.0,4.0,4.333333333333333
qwen/qwen3.7-max,antelope-plane,1,antelope,plane,1,True,True,1,antelope,airplane,right,"['sun', 'cloud', 'scarf', 'glasses']",4,4,3,4.0,4.0,3.0,3.6666666666666665
qwen/qwen3.7-max,antelope-plane,1,antelope,plane,2,True,True,1,antelope,airplane,right,"['sun', 'cloud', 'bird', 'scarf', 'goggle']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,antelope-scooter,1,antelope,scooter,0,True,True,1,gazelle,scooter,right,"['sun', 'cloud', 'grass']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,antelope-scooter,1,antelope,scooter,1,True,True,1,antelope,scooter,right,"['sun', 'cloud', 'grass']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,antelope-scooter,1,antelope,scooter,2,True,True,1,antelope,scooter,right,"['sun', 'sky', 'grass', 'scarf', 'motion line']",3,5,4,3.0,5.0,4.0,4.0
qwen/qwen3.7-max,antelope-skateboard,1,antelope,skateboard,0,True,True,1,donkey,skateboard,right,"['sun', 'motion line', 'dust']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,antelope-skateboard,1,antelope,skateboard,1,True,True,1,antelope,skateboard,right,"['sun', 'cloud', 'sky', 'ground', 'sunglasses']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,antelope-skateboard,1,antelope,skateboard,2,True,True,1,antelope,skateboard,right,"['sun', 'sky', 'ground', 'motion line', 'pebble']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,antelope-unicycle,1,antelope,unicycle,0,True,True,1,gazelle,unicycle,right,"['cloud', 'sun', 'star', 'grass']",2,5,5,2.0,5.0,5.0,4.0
qwen/qwen3.7-max,antelope-unicycle,1,antelope,unicycle,1,True,True,1,gazelle,unicycle,right,"['sky', 'grass']",4,3,3,4.0,3.0,3.0,3.3333333333333335
qwen/qwen3.7-max,antelope-unicycle,1,antelope,unicycle,2,True,True,1,antelope,unicycle,right,"['sky', 'grass', 'dust']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,cat-bicycle,1,cat,bicycle,0,True,True,1,cat,bicycle,right,['motion line'],5,2,4,5.0,2.0,4.0,3.6666666666666665
qwen/qwen3.7-max,cat-bicycle,1,cat,bicycle,1,True,True,1,cat,bicycle,right,"['sun', 'cloud', 'grass', 'ground']",4,4,3,4.0,4.0,3.0,3.6666666666666665
qwen/qwen3.7-max,cat-bicycle,1,cat,bicycle,2,True,True,1,cat,bicycle,right,"['sun', 'cloud', 'grass']",5,4,4,5.0,4.0,4.0,4.333333333333333
qwen/qwen3.7-max,cat-boat,1,cat,boat,0,True,True,1,cat,sailboat,left,"['sun', 'cloud', 'bird', 'water', 'wave', 'mast', 'sail', 'flag']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-boat,1,cat,boat,1,True,True,1,cat,sailboat,left,"['cloud', 'sun', 'bird', 'sea']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-boat,1,cat,boat,2,True,True,1,cat,sailboat,ambiguous,"['cloud', 'sun', 'bird', 'sea', 'fish']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-plane,1,cat,plane,0,True,True,1,cat,airplane,ambiguous,"['cloud', 'sun', 'bird']",5,5,2,5.0,5.0,2.0,4.0
qwen/qwen3.7-max,cat-plane,1,cat,plane,1,True,True,1,cat,airplane,right,"['sun', 'cloud', 'sky']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,cat-plane,1,cat,plane,2,True,True,1,cat,airplane,right,"['sun', 'cloud', 'scarf']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-scooter,1,cat,scooter,0,True,True,1,cat,scooter,ambiguous,"['sun', 'cloud', 'ground']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,cat-scooter,1,cat,scooter,1,True,True,1,cat,scooter,right,"['cloud', 'cape', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-scooter,1,cat,scooter,2,True,True,1,cat,scooter,right,"['sun', 'cloud', 'grass', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,cat-skateboard,1,cat,skateboard,0,True,True,1,cat,skateboard,ambiguous,"['sun', 'cloud', 'ground']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-skateboard,1,cat,skateboard,1,True,True,1,cat,skateboard,ambiguous,"['star', 'line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,cat-skateboard,1,cat,skateboard,2,True,True,1,cat,skateboard,ambiguous,"['ground', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-unicycle,1,cat,unicycle,0,True,True,1,cat,unicycle,ambiguous,[],5,3,3,5.0,3.0,3.0,3.6666666666666665
qwen/qwen3.7-max,cat-unicycle,1,cat,unicycle,1,True,True,1,cat,unicycle,ambiguous,['mark'],5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,cat-unicycle,1,cat,unicycle,2,True,True,1,cat,unicycle,ambiguous,"['sun', 'cloud', 'grass']",5,3,3,5.0,3.0,3.0,3.6666666666666665
qwen/qwen3.7-max,flamingo-bicycle,1,flamingo,bicycle,0,True,True,1,flamingo,bicycle,right,"['cloud', 'grass']",4,3,4,4.0,3.0,4.0,3.6666666666666665
qwen/qwen3.7-max,flamingo-bicycle,1,flamingo,bicycle,1,True,True,1,flamingo,bicycle,right,['motion line'],5,3,3,5.0,3.0,3.0,3.6666666666666665
qwen/qwen3.7-max,flamingo-bicycle,1,flamingo,bicycle,2,True,True,1,flamingo,bicycle,right,"['sun', 'cloud', 'grass']",4,4,3,4.0,4.0,3.0,3.6666666666666665
qwen/qwen3.7-max,flamingo-boat,1,flamingo,boat,0,True,True,1,flamingo,sailboat,right,"['sun', 'water', 'sky', 'sail', 'flag']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,flamingo-boat,1,flamingo,boat,1,True,True,1,flamingo,boat,left,"['sun', 'cloud', 'water', 'wave']",4,4,4,4.0,4.0,4.0,4.0
qwen/qwen3.7-max,flamingo-boat,1,flamingo,boat,2,True,True,1,flamingo,boat,right,"['cloud', 'sun', 'water']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,flamingo-plane,1,flamingo,plane,0,True,True,1,flamingo,airplane,right,"['sun', 'cloud', 'bird']",5,4,5,5.0,4.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-plane,1,flamingo,plane,1,True,True,1,flamingo,airplane,right,"['sun', 'cloud', 'bird']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-plane,1,flamingo,plane,2,True,True,1,flamingo,airplane,right,"['cloud', 'propeller', 'motion line']",4,5,3,4.0,5.0,3.0,4.0
qwen/qwen3.7-max,flamingo-scooter,1,flamingo,scooter,0,True,True,1,flamingo,scooter,left,"['sun', 'motion line']",5,5,4,5.0,5.0,4.0,4.666666666666667
qwen/qwen3.7-max,flamingo-scooter,1,flamingo,scooter,1,True,True,1,flamingo,scooter,right,"['sun', 'cloud', 'road', 'grass']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-scooter,1,flamingo,scooter,2,True,True,1,flamingo,scooter,right,['line'],4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-skateboard,1,flamingo,skateboard,0,True,True,1,flamingo,skateboard,left,"['sunglasses', 'text', 'square']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-skateboard,1,flamingo,skateboard,1,True,True,1,flamingo,skateboard,right,"['sunglasses', 'square', 'dot', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,flamingo-skateboard,1,flamingo,skateboard,2,True,True,1,flamingo,skateboard,right,"['shadow', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,flamingo-unicycle,1,flamingo,unicycle,0,True,True,1,flamingo,unicycle,left,"['shadow', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-unicycle,1,flamingo,unicycle,1,True,True,1,flamingo,unicycle,left,[],4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,flamingo-unicycle,1,flamingo,unicycle,2,True,True,1,flamingo,unicycle,right,"['motion line', 'shadow']",4,3,3,4.0,3.0,3.0,3.3333333333333335
qwen/qwen3.7-max,heron-bicycle,1,heron,bicycle,0,True,True,1,stork,bicycle,right,"['cloud', 'ground', 'motion line']",5,5,4,5.0,5.0,4.0,4.666666666666667
qwen/qwen3.7-max,heron-bicycle,1,heron,bicycle,1,True,True,1,crane,bicycle,right,"['ground', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-bicycle,1,heron,bicycle,2,True,True,1,stork,bicycle,right,"['cloud', 'ground']",5,3,4,5.0,3.0,4.0,4.0
qwen/qwen3.7-max,heron-boat,1,heron,boat,0,True,True,1,heron,boat,left,"['sun', 'cloud', 'bird', 'mountain', 'cattail', 'water', 'lilypad', 'insect']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-boat,1,heron,boat,1,True,True,1,heron,boat,right,"['sun', 'cloud', 'water', 'cattail', 'horizon']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-boat,1,heron,boat,2,True,True,1,heron,boat,left,"['sun', 'water', 'hill', 'reed', 'paddle']",5,4,5,5.0,4.0,5.0,4.666666666666667
qwen/qwen3.7-max,heron-plane,1,heron,plane,0,True,True,1,heron,,right,"['sun', 'cloud', 'platform']",5,1,5,5.0,1.0,5.0,3.6666666666666665
qwen/qwen3.7-max,heron-plane,1,heron,plane,1,True,True,1,heron,airplane,right,"['cloud', 'sun', 'sky']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,heron-plane,1,heron,plane,2,True,True,1,heron,,left,"['cloud', 'grass']",3,1,1,3.0,1.0,1.0,1.6666666666666667
qwen/qwen3.7-max,heron-scooter,1,heron,scooter,0,True,True,1,stork,scooter,right,"['sun', 'ground', 'motion line']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,heron-scooter,1,heron,scooter,1,True,True,1,heron,scooter,right,['line'],3,5,3,3.0,5.0,3.0,3.6666666666666665
qwen/qwen3.7-max,heron-scooter,1,heron,scooter,2,True,True,1,heron,scooter,right,"['line', 'circle', 'text']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-skateboard,1,heron,skateboard,0,True,True,1,heron,skateboard,right,"['cloud', 'sun']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-skateboard,1,heron,skateboard,1,True,True,1,heron,skateboard,right,"['star', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-skateboard,1,heron,skateboard,2,True,True,1,heron,skateboard,left,"['star', 'sunglass']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,heron-unicycle,1,heron,unicycle,0,True,True,1,heron,unicycle,right,"['ground', 'motion line']",3,5,3,3.0,5.0,3.0,3.6666666666666665
qwen/qwen3.7-max,heron-unicycle,1,heron,unicycle,1,True,True,1,heron,unicycle,left,[],5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,heron-unicycle,1,heron,unicycle,2,True,True,1,heron,unicycle,left,"['shadow', 'line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,otter-bicycle,1,otter,bicycle,0,True,True,1,monkey,bicycle,right,"['sun', 'cloud', 'grass', 'flower']",3,4,5,3.0,4.0,5.0,4.0
qwen/qwen3.7-max,otter-bicycle,1,otter,bicycle,1,True,True,1,squirrel,bicycle,right,"['sun', 'ground']",5,3,4,5.0,3.0,4.0,4.0
qwen/qwen3.7-max,otter-bicycle,1,otter,bicycle,2,True,True,1,monkey,bicycle,right,"['cloud', 'sun', 'grass']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,otter-boat,1,otter,boat,0,True,True,1,otter,boat,ambiguous,"['cloud', 'sun', 'mountain', 'water', 'fish', 'paddle']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,otter-boat,1,otter,boat,1,True,True,1,otter,boat,ambiguous,"['cloud', 'sun', 'water', 'paddle', 'fish']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,otter-boat,1,otter,boat,2,True,True,1,otter,boat,ambiguous,"['cloud', 'sun', 'mountain', 'fish', 'water', 'paddle']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,otter-plane,1,otter,plane,0,True,True,1,otter,airplane,right,['cloud'],5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,otter-plane,1,otter,plane,1,True,True,1,monkey,airplane,ambiguous,"['cloud', 'goggle', 'scarf']",4,4,5,4.0,4.0,5.0,4.333333333333333
qwen/qwen3.7-max,otter-plane,1,otter,plane,2,True,True,1,bear,airplane,right,"['sun', 'cloud', 'sky']",2,5,3,2.0,5.0,3.0,3.3333333333333335
qwen/qwen3.7-max,otter-scooter,1,otter,scooter,0,True,True,1,bear,scooter,right,"['scarf', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,otter-scooter,1,otter,scooter,1,True,True,1,bear,scooter,right,"['cloud', 'sky', 'grass', 'scarf']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,otter-scooter,1,otter,scooter,2,True,True,1,beaver,scooter,right,"['cloud', 'grass', 'sky']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,otter-skateboard,1,otter,skateboard,0,True,True,1,bear,skateboard,left,"['star', 'motion line', 'shadow']",4,4,5,4.0,4.0,5.0,4.333333333333333
qwen/qwen3.7-max,otter-skateboard,1,otter,skateboard,1,True,True,1,otter,skateboard,ambiguous,"['motion line', 'shadow']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,otter-skateboard,1,otter,skateboard,2,True,True,1,otter,skateboard,ambiguous,"['cloud', 'sky', 'grass', 'motion line']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,otter-unicycle,1,otter,unicycle,0,True,True,1,beaver,unicycle,ambiguous,['line'],4,3,3,4.0,3.0,3.0,3.3333333333333335
qwen/qwen3.7-max,otter-unicycle,1,otter,unicycle,1,True,True,1,beaver,unicycle,ambiguous,['circle'],4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,otter-unicycle,1,otter,unicycle,2,True,True,1,cat,unicycle,ambiguous,['ground'],5,3,3,5.0,3.0,3.0,3.6666666666666665
qwen/qwen3.7-max,pelican-bicycle,0,pelican,bicycle,0,True,True,1,stork,bicycle,right,"['cloud', 'sky', 'grass', 'motion line']",4,3,4,4.0,3.0,4.0,3.6666666666666665
qwen/qwen3.7-max,pelican-bicycle,0,pelican,bicycle,1,True,True,1,pelican,bicycle,right,"['cloud', 'grass', 'motion line']",4,3,5,4.0,3.0,5.0,4.0
qwen/qwen3.7-max,pelican-bicycle,0,pelican,bicycle,2,True,True,1,pelican,bicycle,right,"['sun', 'cloud', 'grass']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,pelican-boat,1,pelican,boat,0,True,True,1,pelican,sailboat,right,"['sun', 'cloud', 'water']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,pelican-boat,1,pelican,boat,1,True,True,1,pelican,boat,right,"['fish', 'sun', 'water', 'sky']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,pelican-boat,1,pelican,boat,2,True,True,1,pelican,boat,right,"['cloud', 'sun', 'bird', 'sailboat', 'sea']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,pelican-plane,1,pelican,plane,0,True,True,1,pelican,airplane,left,"['cloud', 'sun', 'sky']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,pelican-plane,1,pelican,plane,1,True,True,1,pelican,airplane,right,"['sun', 'cloud', 'sky']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,pelican-plane,1,pelican,plane,2,True,True,1,pelican,airplane,left,"['sun', 'cloud', 'text']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,pelican-scooter,1,pelican,scooter,0,True,True,1,pelican,scooter,right,"['sun', 'sky', 'ground', 'motion line']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,pelican-scooter,1,pelican,scooter,1,True,True,1,duck,scooter,right,['motion line'],4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,pelican-scooter,1,pelican,scooter,2,True,True,1,pelican,scooter,right,"['sun', 'cloud', 'grass']",3,5,4,3.0,5.0,4.0,4.0
qwen/qwen3.7-max,pelican-skateboard,1,pelican,skateboard,0,True,True,1,pelican,skateboard,right,"['cloud', 'sunglasses', 'ground']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,pelican-skateboard,1,pelican,skateboard,1,True,True,1,pelican,skateboard,right,"['sun', 'sky', 'ground', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,pelican-skateboard,1,pelican,skateboard,2,True,True,1,pelican,skateboard,right,"['feather', 'line']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,pelican-unicycle,1,pelican,unicycle,0,True,True,1,pelican,unicycle,right,"['sun', 'sky', 'grass']",5,4,5,5.0,4.0,5.0,4.666666666666667
qwen/qwen3.7-max,pelican-unicycle,1,pelican,unicycle,1,True,True,1,pelican,unicycle,right,"['ground', 'line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,pelican-unicycle,1,pelican,unicycle,2,True,True,1,pelican,unicycle,left,['ground'],4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,raccoon-bicycle,1,raccoon,bicycle,0,True,True,1,raccoon,bicycle,right,"['cloud', 'sun', 'road', 'grass']",4,4,5,4.0,4.0,5.0,4.333333333333333
qwen/qwen3.7-max,raccoon-bicycle,1,raccoon,bicycle,1,True,True,1,raccoon,bicycle,right,"['helmet', 'cloud', 'grass', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,raccoon-bicycle,1,raccoon,bicycle,2,True,True,1,raccoon,bicycle,right,"['sun', 'sky', 'ground', 'motion line']",5,4,3,5.0,4.0,3.0,4.0
qwen/qwen3.7-max,raccoon-boat,1,raccoon,boat,0,True,True,1,raccoon,boat,ambiguous,"['cloud', 'sun', 'paddle', 'fish', 'water']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-boat,1,raccoon,boat,1,True,True,1,raccoon,sailboat,ambiguous,"['sun', 'cloud', 'bird', 'water', 'flag', 'sail']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-boat,1,raccoon,boat,2,True,True,1,lemur,sailboat,ambiguous,"['cloud', 'sun', 'bird', 'oar', 'fish', 'water']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-plane,1,raccoon,plane,0,True,True,1,dog,airplane,ambiguous,"['sun', 'cloud', 'mountain']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-plane,1,raccoon,plane,1,True,True,1,cat,airplane,right,"['cloud', 'sky', 'goggle', 'mask', 'scarf']",3,5,5,3.0,5.0,5.0,4.333333333333333
qwen/qwen3.7-max,raccoon-plane,1,raccoon,plane,2,True,True,1,raccoon,airplane,right,"['sun', 'cloud', 'propeller', 'scarf', 'goggle']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-scooter,1,raccoon,scooter,0,True,True,1,raccoon,scooter,right,"['scarf', 'motion line']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,raccoon-scooter,1,raccoon,scooter,1,True,True,1,raccoon,scooter,ambiguous,"['cloud', 'sun', 'grass']",4,5,4,4.0,5.0,4.0,4.333333333333333
qwen/qwen3.7-max,raccoon-scooter,1,raccoon,scooter,2,True,True,1,raccoon,scooter,right,"['ground', 'line']",5,5,4,5.0,5.0,4.0,4.666666666666667
qwen/qwen3.7-max,raccoon-skateboard,1,raccoon,skateboard,0,True,True,1,raccoon,skateboard,ambiguous,"['cloud', 'road', 'line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-skateboard,1,raccoon,skateboard,1,True,True,1,raccoon,skateboard,ambiguous,['shadow'],5,4,5,5.0,4.0,5.0,4.666666666666667
qwen/qwen3.7-max,raccoon-skateboard,1,raccoon,skateboard,2,True,True,1,raccoon,skateboard,ambiguous,"['ground', 'sky', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,raccoon-unicycle,1,raccoon,unicycle,0,True,True,1,raccoon,unicycle,ambiguous,['ground'],4,3,5,4.0,3.0,5.0,4.0
qwen/qwen3.7-max,raccoon-unicycle,1,raccoon,unicycle,1,True,True,1,raccoon,unicycle,ambiguous,"['star', 'line']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,raccoon-unicycle,1,raccoon,unicycle,2,True,True,1,raccoon,unicycle,right,"['scarf', 'motion line']",3,5,4,3.0,5.0,4.0,4.0
qwen/qwen3.7-max,whale-bicycle,1,whale,bicycle,0,True,True,1,whale,bicycle,right,"['sun', 'cloud', 'grass']",5,3,2,5.0,3.0,2.0,3.3333333333333335
qwen/qwen3.7-max,whale-bicycle,1,whale,bicycle,1,True,True,1,whale,bicycle,right,"['sun', 'cloud', 'grass', 'sky']",5,5,4,5.0,5.0,4.0,4.666666666666667
qwen/qwen3.7-max,whale-bicycle,1,whale,bicycle,2,True,True,1,whale,bicycle,right,"['sun', 'cloud', 'road', 'grass', 'water']",5,4,4,5.0,4.0,4.0,4.333333333333333
qwen/qwen3.7-max,whale-boat,1,whale,boat,0,True,True,1,whale,boat,left,"['cloud', 'sun', 'bird', 'water', 'flag', 'bubble']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,whale-boat,1,whale,boat,1,True,True,1,whale,sailboat,left,"['cloud', 'sun', 'bird', 'fish', 'water', 'hat', 'flag', 'mast', 'sail']",5,5,4,5.0,5.0,4.0,4.666666666666667
qwen/qwen3.7-max,whale-boat,1,whale,boat,2,True,True,1,whale,boat,left,"['sun', 'cloud', 'flag', 'water', 'bubble']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,whale-plane,1,whale,plane,0,True,True,1,whale,airplane,right,"['sun', 'cloud', 'bird']",4,4,5,4.0,4.0,5.0,4.333333333333333
qwen/qwen3.7-max,whale-plane,1,whale,plane,1,True,True,1,whale,airplane,left,"['cloud', 'sun']",5,5,4,5.0,5.0,4.0,4.666666666666667
qwen/qwen3.7-max,whale-plane,1,whale,plane,2,True,True,1,whale,airplane,right,"['cloud', 'sun', 'bird', 'text']",4,5,5,4.0,5.0,5.0,4.666666666666667
qwen/qwen3.7-max,whale-scooter,1,whale,scooter,0,True,True,1,whale,scooter,right,"['water', 'mark']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,whale-scooter,1,whale,scooter,1,True,True,1,whale,scooter,right,"['water', 'line']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,whale-scooter,1,whale,scooter,2,True,True,1,whale,scooter,left,"['road', 'line', 'motion blur']",5,5,3,5.0,5.0,3.0,4.333333333333333
qwen/qwen3.7-max,whale-skateboard,1,whale,skateboard,0,True,True,1,whale,skateboard,left,"['cloud', 'road', 'line']",4,4,5,4.0,4.0,5.0,4.333333333333333
qwen/qwen3.7-max,whale-skateboard,1,whale,skateboard,1,True,True,1,whale,skateboard,right,"['cloud', 'sky', 'ground', 'water']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,whale-skateboard,1,whale,skateboard,2,True,True,1,whale,skateboard,right,"['bubble', 'motion line', 'shadow']",5,5,5,5.0,5.0,5.0,5.0
qwen/qwen3.7-max,whale-unicycle,1,whale,unicycle,0,True,True,1,whale,unicycle,right,"['circle', 'spout', 'shadow']",4,3,3,4.0,3.0,3.0,3.3333333333333335
qwen/qwen3.7-max,whale-unicycle,1,whale,unicycle,1,True,True,1,whale,unicycle,right,"['water', 'spout', 'motion line', 'shadow']",5,3,3,5.0,3.0,3.0,3.6666666666666665
qwen/qwen3.7-max,whale-unicycle,1,whale,unicycle,2,True,True,1,whale,unicycle,right,"['sun', 'bubble', 'ground']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,antelope-bicycle,1,antelope,bicycle,0,True,True,2,antelope,bicycle,right,['ground'],3,3,3,3.0,3.0,3.0,3.0
x-ai/grok-4.5,antelope-bicycle,1,antelope,bicycle,1,True,True,1,gazelle,bicycle,right,"['sky', 'grass']",4,3,3,4.0,3.0,3.0,3.3333333333333335
x-ai/grok-4.5,antelope-bicycle,1,antelope,bicycle,2,True,True,1,deer,bicycle,right,['ground'],3,5,3,3.0,5.0,3.0,3.6666666666666665
x-ai/grok-4.5,antelope-boat,1,antelope,boat,0,True,True,1,deer,sailboat,right,"['sun', 'water', 'sky', 'flag', 'sail', 'mast']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,antelope-boat,1,antelope,boat,1,True,True,1,deer,sailboat,right,"['mast', 'sail', 'water']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,antelope-boat,1,antelope,boat,2,True,True,1,antelope,sailboat,right,"['sail', 'mast', 'water']",4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,antelope-plane,1,antelope,plane,0,True,True,1,antelope,airplane,right,"['cloud', 'sky', 'grass', 'shadow']",5,4,4,5.0,4.0,4.0,4.333333333333333
x-ai/grok-4.5,antelope-plane,1,antelope,plane,1,True,True,1,antelope,airplane,left,"['cloud', 'sky', 'grass', 'ground']",5,4,3,5.0,4.0,3.0,4.0
x-ai/grok-4.5,antelope-plane,1,antelope,plane,2,True,True,1,antelope,airplane,right,"['cloud', 'sky', 'ground']",4,5,3,4.0,5.0,3.0,4.0
